"FILE","GROUP"
"GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION.csv","GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION"
"GO_PLASMA_MEMBRANE_ORGANIZATION.csv","GO_PLASMA_MEMBRANE_ORGANIZATION"
"GO_REGULATION_OF_NEUROTRANSMITTER_SECRETION.csv","GO_REGULATION_OF_NEUROTRANSMITTER_SECRETION"
"GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS.csv","GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"
"GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY.csv","GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY"
"GO_WHITE_FAT_CELL_DIFFERENTIATION.csv","GO_WHITE_FAT_CELL_DIFFERENTIATION"
"GO_OOGENESIS.csv","GO_OOGENESIS"
"GO_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY.csv","GO_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY"
"GO_ALDEHYDE_CATABOLIC_PROCESS.csv","GO_ALDEHYDE_CATABOLIC_PROCESS"
"GO_RESPONSE_TO_TYPE_I_INTERFERON.csv","GO_RESPONSE_TO_TYPE_I_INTERFERON"
"GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY.csv","GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY"
"GO_HYALURONAN_CATABOLIC_PROCESS.csv","GO_HYALURONAN_CATABOLIC_PROCESS"
"GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS.csv","GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS"
"GO_PENTOSE_PHOSPHATE_SHUNT.csv","GO_PENTOSE_PHOSPHATE_SHUNT"
"GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY.csv","GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY"
"GO_ATP_GENERATION_FROM_ADP.csv","GO_ATP_GENERATION_FROM_ADP"
"GO_NEGATIVE_REGULATION_OF_LOCOMOTION.csv","GO_NEGATIVE_REGULATION_OF_LOCOMOTION"
"GO_IMP_METABOLIC_PROCESS.csv","GO_IMP_METABOLIC_PROCESS"
"GO_NCRNA_3_END_PROCESSING.csv","GO_NCRNA_3_END_PROCESSING"
"GO_LYMPH_NODE_DEVELOPMENT.csv","GO_LYMPH_NODE_DEVELOPMENT"
"GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE.csv","GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE"
"GO_MITOCHONDRIAL_TRANSPORT.csv","GO_MITOCHONDRIAL_TRANSPORT"
"GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS.csv","GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS"
"GO_T_CELL_PROLIFERATION.csv","GO_T_CELL_PROLIFERATION"
"GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE_BY_NEUROLOGICAL_SYSTEM_PROCESS.csv","GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE_BY_NEUROLOGICAL_SYSTEM_PROCESS"
"GO_PROTEIN_TARGETING.csv","GO_PROTEIN_TARGETING"
"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX.csv","GO_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX"
"GO_SINGLE_ORGANISM_BIOSYNTHETIC_PROCESS.csv","GO_SINGLE_ORGANISM_BIOSYNTHETIC_PROCESS"
"GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION.csv","GO_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION"
"GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE.csv","GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE"
"GO_REGULATION_OF_ALPHA_AMINO_3_HYDROXY_5_METHYL_4_ISOXAZOLE_PROPIONATE_SELECTIVE_GLUTAMATE_RECEPTOR_ACTIVITY.csv","GO_REGULATION_OF_ALPHA_AMINO_3_HYDROXY_5_METHYL_4_ISOXAZOLE_PROPIONATE_SELECTIVE_GLUTAMATE_RECEPTOR_ACTIVITY"
"GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION.csv","GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION"
"GO_REGULATION_OF_NOREPINEPHRINE_SECRETION.csv","GO_REGULATION_OF_NOREPINEPHRINE_SECRETION"
"GO_GLIAL_CELL_DEVELOPMENT.csv","GO_GLIAL_CELL_DEVELOPMENT"
"GO_MITOCHONDRIAL_TRANSLATION.csv","GO_MITOCHONDRIAL_TRANSLATION"
"GO_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY.csv","GO_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY"
"GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION.csv","GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION"
"GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE.csv","GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE"
"GO_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION.csv","GO_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION"
"GO_POLYOL_CATABOLIC_PROCESS.csv","GO_POLYOL_CATABOLIC_PROCESS"
"GO_SECOND_MESSENGER_MEDIATED_SIGNALING.csv","GO_SECOND_MESSENGER_MEDIATED_SIGNALING"
"GO_CELL_CELL_SIGNALING.csv","GO_CELL_CELL_SIGNALING"
"GO_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION.csv","GO_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION"
"GO_POSITIVE_REGULATION_OF_COAGULATION.csv","GO_POSITIVE_REGULATION_OF_COAGULATION"
"GO_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY.csv","GO_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY"
"GO_LUNG_MORPHOGENESIS.csv","GO_LUNG_MORPHOGENESIS"
"GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION.csv","GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION"
"GO_OXIDATIVE_DEMETHYLATION.csv","GO_OXIDATIVE_DEMETHYLATION"
"GO_REGULATION_OF_MACROPHAGE_ACTIVATION.csv","GO_REGULATION_OF_MACROPHAGE_ACTIVATION"
"GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY.csv","GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"
"GO_POSITIVE_REGULATION_OF_MAPK_CASCADE.csv","GO_POSITIVE_REGULATION_OF_MAPK_CASCADE"
"GO_MULTICELLULAR_ORGANISMAL_MACROMOLECULE_METABOLIC_PROCESS.csv","GO_MULTICELLULAR_ORGANISMAL_MACROMOLECULE_METABOLIC_PROCESS"
"GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS.csv","GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS"
"GO_L_AMINO_ACID_TRANSPORT.csv","GO_L_AMINO_ACID_TRANSPORT"
"GO_POSITIVE_REGULATION_OF_ACTION_POTENTIAL.csv","GO_POSITIVE_REGULATION_OF_ACTION_POTENTIAL"
"GO_REGULATION_OF_MUSCLE_CONTRACTION.csv","GO_REGULATION_OF_MUSCLE_CONTRACTION"
"GO_REGULATION_OF_CHOLESTEROL_EFFLUX.csv","GO_REGULATION_OF_CHOLESTEROL_EFFLUX"
"GO_REGULATION_OF_EXOCYTOSIS.csv","GO_REGULATION_OF_EXOCYTOSIS"
"GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY.csv","GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"
"GO_ANION_TRANSMEMBRANE_TRANSPORT.csv","GO_ANION_TRANSMEMBRANE_TRANSPORT"
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE.csv","GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE"
"GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL.csv","GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL"
"GO_RENAL_VESICLE_DEVELOPMENT.csv","GO_RENAL_VESICLE_DEVELOPMENT"
"GO_REGULATION_OF_BODY_FLUID_LEVELS.csv","GO_REGULATION_OF_BODY_FLUID_LEVELS"
"GO_REGULATION_OF_HORMONE_LEVELS.csv","GO_REGULATION_OF_HORMONE_LEVELS"
"GO_BONE_CELL_DEVELOPMENT.csv","GO_BONE_CELL_DEVELOPMENT"
"GO_REGULATION_OF_DEFENSE_RESPONSE.csv","GO_REGULATION_OF_DEFENSE_RESPONSE"
"GO_NEGATIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS.csv","GO_NEGATIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS"
"GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS.csv","GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS"
"GO_POSITIVE_REGULATION_OF_HEART_GROWTH.csv","GO_POSITIVE_REGULATION_OF_HEART_GROWTH"
"GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS.csv","GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS"
"GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION.csv","GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION"
"GO_VESICLE_TARGETING.csv","GO_VESICLE_TARGETING"
"GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS.csv","GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS"
"GO_LAYER_FORMATION_IN_CEREBRAL_CORTEX.csv","GO_LAYER_FORMATION_IN_CEREBRAL_CORTEX"
"GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION.csv","GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION"
"GO_SEX_DETERMINATION.csv","GO_SEX_DETERMINATION"
"GO_OLIGOSACCHARIDE_CATABOLIC_PROCESS.csv","GO_OLIGOSACCHARIDE_CATABOLIC_PROCESS"
"GO_B_CELL_PROLIFERATION.csv","GO_B_CELL_PROLIFERATION"
"GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS.csv","GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS"
"GO_PROTEASOME_ASSEMBLY.csv","GO_PROTEASOME_ASSEMBLY"
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM.csv","GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM"
"GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS.csv","GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS"
"GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS.csv","GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS"
"GO_RESPONSE_TO_POTASSIUM_ION.csv","GO_RESPONSE_TO_POTASSIUM_ION"
"GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS.csv","GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS"
"GO_SMALL_MOLECULE_METABOLIC_PROCESS.csv","GO_SMALL_MOLECULE_METABOLIC_PROCESS"
"GO_THYMUS_DEVELOPMENT.csv","GO_THYMUS_DEVELOPMENT"
"GO_NEGATIVE_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION.csv","GO_NEGATIVE_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION"
"GO_HOMEOSTATIC_PROCESS.csv","GO_HOMEOSTATIC_PROCESS"
"GO_CEREBELLAR_CORTEX_MORPHOGENESIS.csv","GO_CEREBELLAR_CORTEX_MORPHOGENESIS"
"GO_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT.csv","GO_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT"
"GO_MORPHOGENESIS_OF_AN_EPITHELIUM.csv","GO_MORPHOGENESIS_OF_AN_EPITHELIUM"
"GO_OSTEOBLAST_DIFFERENTIATION.csv","GO_OSTEOBLAST_DIFFERENTIATION"
"GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION.csv","GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION"
"GO_DEFENSE_RESPONSE_TO_VIRUS.csv","GO_DEFENSE_RESPONSE_TO_VIRUS"
"GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS.csv","GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS"
"GO_REGULATION_OF_RUFFLE_ASSEMBLY.csv","GO_REGULATION_OF_RUFFLE_ASSEMBLY"
"GO_CELLULAR_PIGMENTATION.csv","GO_CELLULAR_PIGMENTATION"
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS.csv","GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS"
"GO_VACUOLAR_TRANSPORT.csv","GO_VACUOLAR_TRANSPORT"
"GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION.csv","GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION"
"GO_POSITIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL.csv","GO_POSITIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL"
"GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY.csv","GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY"
"GO_POSITIVE_REGULATION_OF_VACUOLAR_TRANSPORT.csv","GO_POSITIVE_REGULATION_OF_VACUOLAR_TRANSPORT"
"GO_POSITIVE_REGULATION_OF_LYASE_ACTIVITY.csv","GO_POSITIVE_REGULATION_OF_LYASE_ACTIVITY"
"GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD.csv","GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD"
"GO_SUPEROXIDE_METABOLIC_PROCESS.csv","GO_SUPEROXIDE_METABOLIC_PROCESS"
"GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS.csv","GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS"
"GO_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING.csv","GO_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING"
"GO_PHOTOTRANSDUCTION.csv","GO_PHOTOTRANSDUCTION"
"GO_REGULATION_OF_LIGASE_ACTIVITY.csv","GO_REGULATION_OF_LIGASE_ACTIVITY"
"GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY.csv","GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY"
"GO_SULFATE_TRANSPORT.csv","GO_SULFATE_TRANSPORT"
"GO_RESPONSE_TO_FOOD.csv","GO_RESPONSE_TO_FOOD"
"GO_REGULATION_OF_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY.csv","GO_REGULATION_OF_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY"
"GO_TELOMERE_ORGANIZATION.csv","GO_TELOMERE_ORGANIZATION"
"GO_IMMUNE_SYSTEM_DEVELOPMENT.csv","GO_IMMUNE_SYSTEM_DEVELOPMENT"
"GO_CAMP_BIOSYNTHETIC_PROCESS.csv","GO_CAMP_BIOSYNTHETIC_PROCESS"
"GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS.csv","GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS"
"GO_CELLULAR_COMPONENT_MAINTENANCE.csv","GO_CELLULAR_COMPONENT_MAINTENANCE"
"GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION.csv","GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION"
"GO_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY.csv","GO_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY"
"GO_RRNA_METABOLIC_PROCESS.csv","GO_RRNA_METABOLIC_PROCESS"
"GO_RESPIRATORY_SYSTEM_PROCESS.csv","GO_RESPIRATORY_SYSTEM_PROCESS"
"GO_NEUROTRANSMITTER_TRANSPORT.csv","GO_NEUROTRANSMITTER_TRANSPORT"
"GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION.csv","GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION"
"GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY.csv","GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY"
"GO_PH_REDUCTION.csv","GO_PH_REDUCTION"
"GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY.csv","GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_LIPASE_ACTIVITY"
"GO_MONOSACCHARIDE_CATABOLIC_PROCESS.csv","GO_MONOSACCHARIDE_CATABOLIC_PROCESS"
"GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS.csv","GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS"
"GO_RESPONSE_TO_FUNGICIDE.csv","GO_RESPONSE_TO_FUNGICIDE"
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION.csv","GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION"
"GO_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY.csv","GO_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY"
"GO_PROTEIN_NEDDYLATION.csv","GO_PROTEIN_NEDDYLATION"
"GO_POTASSIUM_ION_HOMEOSTASIS.csv","GO_POTASSIUM_ION_HOMEOSTASIS"
"GO_HORMONE_TRANSPORT.csv","GO_HORMONE_TRANSPORT"
"GO_PROTEIN_CATABOLIC_PROCESS.csv","GO_PROTEIN_CATABOLIC_PROCESS"
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY.csv","GO_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"
"GO_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION.csv","GO_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION"
"GO_INORGANIC_ANION_TRANSPORT.csv","GO_INORGANIC_ANION_TRANSPORT"
"GO_CARBOHYDRATE_PHOSPHORYLATION.csv","GO_CARBOHYDRATE_PHOSPHORYLATION"
"GO_PROTEIN_IMPORT.csv","GO_PROTEIN_IMPORT"
"GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS.csv","GO_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS"
"GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY.csv","GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"
"GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION.csv","GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION"
"GO_CELLULAR_RESPONSE_TO_GAMMA_RADIATION.csv","GO_CELLULAR_RESPONSE_TO_GAMMA_RADIATION"
"GO_REGULATION_OF_HEAT_GENERATION.csv","GO_REGULATION_OF_HEAT_GENERATION"
"GO_REGULATION_OF_FIBROBLAST_MIGRATION.csv","GO_REGULATION_OF_FIBROBLAST_MIGRATION"
"GO_INDUCTION_OF_POSITIVE_CHEMOTAXIS.csv","GO_INDUCTION_OF_POSITIVE_CHEMOTAXIS"
"GO_REGENERATION.csv","GO_REGENERATION"
"GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY.csv","GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"
"GO_REGULATION_OF_TRANSLATIONAL_ELONGATION.csv","GO_REGULATION_OF_TRANSLATIONAL_ELONGATION"
"GO_CELL_MATRIX_ADHESION.csv","GO_CELL_MATRIX_ADHESION"
"GO_PITUITARY_GLAND_DEVELOPMENT.csv","GO_PITUITARY_GLAND_DEVELOPMENT"
"GO_MATING.csv","GO_MATING"
"GO_DEVELOPMENTAL_INDUCTION.csv","GO_DEVELOPMENTAL_INDUCTION"
"GO_REGULATION_OF_TRANSFERASE_ACTIVITY.csv","GO_REGULATION_OF_TRANSFERASE_ACTIVITY"
"GO_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS.csv","GO_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS"
"GO_CHROMOSOME_SEPARATION.csv","GO_CHROMOSOME_SEPARATION"
"GO_GANGLIOSIDE_METABOLIC_PROCESS.csv","GO_GANGLIOSIDE_METABOLIC_PROCESS"
"GO_TISSUE_HOMEOSTASIS.csv","GO_TISSUE_HOMEOSTASIS"
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB.csv","GO_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB"
"GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY.csv","GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY"
"GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT.csv","GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT"
"GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS.csv","GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS"
"GO_CELL_CYCLE_ARREST.csv","GO_CELL_CYCLE_ARREST"
"GO_THYROID_HORMONE_METABOLIC_PROCESS.csv","GO_THYROID_HORMONE_METABOLIC_PROCESS"
"GO_APOPTOTIC_CELL_CLEARANCE.csv","GO_APOPTOTIC_CELL_CLEARANCE"
"GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM.csv","GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM"
"GO_RIBOSOME_ASSEMBLY.csv","GO_RIBOSOME_ASSEMBLY"
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION.csv","GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION"
"GO_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR.csv","GO_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR"
"GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY.csv","GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY"
"GO_HYPEROSMOTIC_RESPONSE.csv","GO_HYPEROSMOTIC_RESPONSE"
"GO_REGULATION_OF_SMAD_PROTEIN_IMPORT_INTO_NUCLEUS.csv","GO_REGULATION_OF_SMAD_PROTEIN_IMPORT_INTO_NUCLEUS"
"GO_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY.csv","GO_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY"
"GO_ARTERY_DEVELOPMENT.csv","GO_ARTERY_DEVELOPMENT"
"GO_PROTEIN_DEALKYLATION.csv","GO_PROTEIN_DEALKYLATION"
"GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS.csv","GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS"
"GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION.csv","GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION"
"GO_EXTRACELLULAR_MATRIX_ASSEMBLY.csv","GO_EXTRACELLULAR_MATRIX_ASSEMBLY"
"GO_POSTREPLICATION_REPAIR.csv","GO_POSTREPLICATION_REPAIR"
"GO_SKELETAL_SYSTEM_DEVELOPMENT.csv","GO_SKELETAL_SYSTEM_DEVELOPMENT"
"GO_ORGANOPHOSPHATE_METABOLIC_PROCESS.csv","GO_ORGANOPHOSPHATE_METABOLIC_PROCESS"
"GO_CARDIAC_MYOFIBRIL_ASSEMBLY.csv","GO_CARDIAC_MYOFIBRIL_ASSEMBLY"
"GO_REGULATION_OF_HEART_CONTRACTION.csv","GO_REGULATION_OF_HEART_CONTRACTION"
"GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS.csv","GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS"
"GO_CRANIAL_NERVE_MORPHOGENESIS.csv","GO_CRANIAL_NERVE_MORPHOGENESIS"
"GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY.csv","GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY"
"GO_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION.csv","GO_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION"
"GO_FIBRIL_ORGANIZATION.csv","GO_FIBRIL_ORGANIZATION"
"GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS.csv","GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS"
"GO_MONOVALENT_INORGANIC_CATION_TRANSPORT.csv","GO_MONOVALENT_INORGANIC_CATION_TRANSPORT"
"GO_RELAXATION_OF_CARDIAC_MUSCLE.csv","GO_RELAXATION_OF_CARDIAC_MUSCLE"
"GO_POSITIVE_REGULATION_OF_BEHAVIOR.csv","GO_POSITIVE_REGULATION_OF_BEHAVIOR"
"GO_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE.csv","GO_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE"
"GO_NEURAL_TUBE_DEVELOPMENT.csv","GO_NEURAL_TUBE_DEVELOPMENT"
"GO_POLYSACCHARIDE_METABOLIC_PROCESS.csv","GO_POLYSACCHARIDE_METABOLIC_PROCESS"
"GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION.csv","GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION"
"GO_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS.csv","GO_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS"
